artist,firstName,gender,itemInSession,lastName,length,level,location,sessionId,song,userId,user
Ligabue,Jaleah,F,6,Hayes,246.20362999999998,paid,"San Antonio-New Braunfels, TX",113,I duri hanno due cuori,70,Jaleah Hayes
Steve Miller Band,Jaleah,F,7,Hayes,306.23302,paid,"San Antonio-New Braunfels, TX",113,Abracadabra,70,Jaleah Hayes
38 Special,Jaleah,F,8,Hayes,280.76363,paid,"San Antonio-New Braunfels, TX",113,Caught Up In You,70,Jaleah Hayes
Wonderwall,Jaleah,F,9,Hayes,281.02485,paid,"San Antonio-New Braunfels, TX",113,Just More (Album Version),70,Jaleah Hayes
Pepper,Jaleah,F,10,Hayes,166.32118,paid,"San Antonio-New Braunfels, TX",113,Slave,70,Jaleah Hayes
Buckcherry,Jaleah,F,11,Hayes,208.66567,paid,"San Antonio-New Braunfels, TX",113,Next 2 You (Album Version),70,Jaleah Hayes
Travie McCoy,Jaleah,F,12,Hayes,211.12117999999998,paid,"San Antonio-New Braunfels, TX",113,Billionaire [feat. Bruno Mars]  (Explicit Album Version),70,Jaleah Hayes
OneRepublic,Jaleah,F,13,Hayes,224.67872999999997,paid,"San Antonio-New Braunfels, TX",113,Secrets,70,Jaleah Hayes
Hawk Nelson,Chloe,F,0,Cuevas,174.81098,paid,"San Francisco-Oakland-Hayward, CA",680,California,49,Chloe Cuevas
Pearl Jam,Jaleah,F,14,Hayes,258.48118,paid,"San Antonio-New Braunfels, TX",113,Faithful,70,Jaleah Hayes
JOSEF LOCKE & ORCHESTRA,Chloe,F,1,Cuevas,166.26893,paid,"San Francisco-Oakland-Hayward, CA",680,How Can You Buy Killarney (1992 Digital Remaster),49,Chloe Cuevas
Project 86,Chloe,F,2,Cuevas,777.58649,paid,"San Francisco-Oakland-Hayward, CA",680,Twenty Three (LP Version),49,Chloe Cuevas
Daft Punk,Jaleah,F,15,Hayes,536.13669,paid,"San Antonio-New Braunfels, TX",113,Revolution 909 (Roger Sanchez Remix),70,Jaleah Hayes
38 Special,Jaleah,F,16,Hayes,280.76363,paid,"San Antonio-New Braunfels, TX",113,Caught Up In You,70,Jaleah Hayes
Creedence Clearwater Revival,Chloe,F,4,Cuevas,186.51383,paid,"San Francisco-Oakland-Hayward, CA",680,Proud Mary,49,Chloe Cuevas
Ill Nino,Jaleah,F,17,Hayes,175.22893,paid,"San Antonio-New Braunfels, TX",113,My Resurrection (Album Version),70,Jaleah Hayes
The Police,Chloe,F,5,Cuevas,289.85424,paid,"San Francisco-Oakland-Hayward, CA",680,So Lonely,49,Chloe Cuevas
Bitter:Sweet,Jaleah,F,18,Hayes,160.78322,paid,"San Antonio-New Braunfels, TX",113,Take 2 Blue,70,Jaleah Hayes
Harmonia,Ryan,M,0,Smith,655.77751,free,"San Jose-Sunnyvale-Santa Clara, CA",583,Sehr kosmisch,26,Ryan Smith
The Prodigy,Ryan,M,1,Smith,260.07465,free,"San Jose-Sunnyvale-Santa Clara, CA",583,The Big Gundown,26,Ryan Smith
Train,Ryan,M,2,Smith,205.45261000000002,free,"San Jose-Sunnyvale-Santa Clara, CA",583,Marry Me,26,Ryan Smith
Sony Wonder,Samuel,M,0,Gonzalez,218.06975,free,"Houston-The Woodlands-Sugar Land, TX",597,Blackbird,61,Samuel Gonzalez
Van Halen,Tegan,F,2,Levine,289.38403999999997,paid,"Portland-South Portland, ME",602,Best Of Both Worlds (Remastered Album Version),80,Tegan Levine
Magic Sam,Tegan,F,3,Levine,132.04853,paid,"Portland-South Portland, ME",602,Call Me If You Need Me,80,Tegan Levine
Edward Sharpe & The Magnetic Zeros,Tegan,F,4,Levine,306.31138,paid,"Portland-South Portland, ME",602,Home,80,Tegan Levine
Usher featuring will.i.am,Tegan,F,5,Levine,395.72853,paid,"Portland-South Portland, ME",602,OMG,80,Tegan Levine
Helen Reddy,Tegan,F,7,Levine,176.50893,paid,"Portland-South Portland, ME",602,Candle On The Water,80,Tegan Levine
Taylor Swift,Tegan,F,8,Levine,201.06403999999998,paid,"Portland-South Portland, ME",602,Our Song,80,Tegan Levine
Sean Paul,Tegan,F,9,Levine,245.34159,paid,"Portland-South Portland, ME",602,Baby Boy [feat. Beyonce],80,Tegan Levine
Soundgarden,Lily,F,0,Koch,272.19546,paid,"Chicago-Naperville-Elgin, IL-IN-WI",582,Black Hole Sun,15,Lily Koch
The Killers,Tegan,F,10,Levine,360.75057000000004,paid,"Portland-South Portland, ME",602,Human,80,Tegan Levine
Amy Winehouse,Lily,F,1,Koch,165.11955,paid,"Chicago-Naperville-Elgin, IL-IN-WI",582,Addicted,15,Lily Koch
Steve Anderson,Lily,F,2,Koch,265.06404,paid,"Chicago-Naperville-Elgin, IL-IN-WI",582,Air,15,Lily Koch
Rob Zombie,Lily,F,3,Koch,220.13342000000003,paid,"Chicago-Naperville-Elgin, IL-IN-WI",582,Superbeast,15,Lily Koch
Deadmau5 & Kaskade,Lily,F,4,Koch,595.56526,paid,"Chicago-Naperville-Elgin, IL-IN-WI",582,I Remember,15,Lily Koch
Shania Twain,Ryan,M,0,Smith,213.7073,free,"San Jose-Sunnyvale-Santa Clara, CA",607,Don't Be Stupid (You Know I Love You),26,Ryan Smith
Los Campesinos,Ryan,M,1,Smith,138.10893000000002,free,"San Jose-Sunnyvale-Santa Clara, CA",607,We throw parties_ you throw knives,26,Ryan Smith
Ill Nino,Chloe,F,1,Cuevas,188.9171,paid,"San Francisco-Oakland-Hayward, CA",606,How Can I Live (Spanish version) (Album Version),49,Chloe Cuevas
Mia X,Chloe,F,2,Cuevas,236.09423999999999,paid,"San Francisco-Oakland-Hayward, CA",606,Thugs Like Me,49,Chloe Cuevas
Rage Against The Machine,Chloe,F,3,Cuevas,314.40934,paid,"San Francisco-Oakland-Hayward, CA",606,Killing In The Name,49,Chloe Cuevas
Asia 2001,Chloe,F,4,Cuevas,150.30812,paid,"San Francisco-Oakland-Hayward, CA",606,Epilogue,49,Chloe Cuevas
Muse,Chloe,F,5,Cuevas,228.93669,paid,"San Francisco-Oakland-Hayward, CA",606,Endlessly,49,Chloe Cuevas
Rise Against,Chloe,F,6,Cuevas,221.17832,paid,"San Francisco-Oakland-Hayward, CA",606,Torches,49,Chloe Cuevas
Modest Mouse,Mohammad,M,3,Rodriguez,259.47382999999996,free,"Sacramento--Roseville--Arden-Arcade, CA",591,The Good Times Are Killing Me,88,Mohammad Rodriguez
Marc Anthony,Chloe,F,7,Cuevas,314.43546000000003,paid,"San Francisco-Oakland-Hayward, CA",606,Te Conozco Bien,49,Chloe Cuevas
Regina Spektor,Chloe,F,8,Cuevas,191.08526,paid,"San Francisco-Oakland-Hayward, CA",606,The Calculation (Album Version),49,Chloe Cuevas
Nina Sky,Tegan,F,0,Levine,101.92934,paid,"Portland-South Portland, ME",611,Goodbye (Interlude),80,Tegan Levine
Five Iron Frenzy,Avery,F,0,Watkins,236.09423999999999,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Canada,30,Avery Watkins
Kudai,Avery,F,2,Watkins,256.62649,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Ven,30,Avery Watkins
Pulp,Avery,F,3,Watkins,260.8322,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Do You Remember The First Time?,30,Avery Watkins
SinÃÂ©ad O'Connor,Avery,F,4,Watkins,282.51383,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,I Want Your (Hands On Me),30,Avery Watkins
Paul Brown,Tegan,F,3,Levine,232.54158999999999,paid,"Portland-South Portland, ME",611,Chill Out,80,Tegan Levine
Lasgo,Avery,F,5,Watkins,220.13342000000003,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Something (Radio Edit),30,Avery Watkins
Patty Loveless,Tegan,F,4,Levine,188.13342,paid,"Portland-South Portland, ME",611,What's A Broken Heart,80,Tegan Levine
Eddie Vedder,Avery,F,6,Watkins,236.30322,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Society,30,Avery Watkins
Rogue Wave,Tegan,F,5,Levine,234.13506,paid,"Portland-South Portland, ME",611,Christians In Black,80,Tegan Levine
Muse,Avery,F,7,Watkins,304.84853,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Uprising,30,Avery Watkins
Amanda Blank,Tegan,F,6,Levine,175.09832,paid,"Portland-South Portland, ME",611,Might Like You Better,80,Tegan Levine
The Smiths,Avery,F,8,Watkins,162.24608,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Sheila Take A Bow,30,Avery Watkins
Old 97's,Tegan,F,7,Levine,231.28771,paid,"Portland-South Portland, ME",611,Victoria (LP Version),80,Tegan Levine
Selena,Avery,F,9,Watkins,316.42077,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Dreaming Of You,30,Avery Watkins
Fat Joe,Tegan,F,8,Levine,267.10159,paid,"Portland-South Portland, ME",611,What's Luv? (Featuring Ja-Rule & Ashanti) (Explicit Album Version),80,Tegan Levine
Stars,Avery,F,10,Watkins,193.33178999999998,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Soft Revolution,30,Avery Watkins
James Blunt,Tegan,F,9,Levine,298.4224,paid,"Portland-South Portland, ME",611,Same Mistake  (Album Version),80,Tegan Levine
Mayday Parade,Avery,F,11,Watkins,203.28444,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Bruised And Scarred (Album Version),30,Avery Watkins
Die Mooskirchner,Tegan,F,10,Levine,169.29914,paid,"Portland-South Portland, ME",611,Frisch und g'sund,80,Tegan Levine
Gorillaz,Avery,F,12,Watkins,211.77424,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Rockit,30,Avery Watkins
Toby Keith,Tegan,F,12,Levine,208.48281,paid,"Portland-South Portland, ME",611,Should've Been A Cowboy,80,Tegan Levine
Modest Mouse,Avery,F,13,Watkins,284.18567,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Little Motel,30,Avery Watkins
Future Rock,Tegan,F,13,Levine,239.90812000000003,paid,"Portland-South Portland, ME",611,Gears,80,Tegan Levine
Noel Pointer,Avery,F,14,Watkins,259.7873,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Superwoman (Where Were You When I Needed You) (Digitally Remastered),30,Avery Watkins
Callenish Circle,Tegan,F,14,Levine,226.11546,paid,"Portland-South Portland, ME",611,Forgotten,80,Tegan Levine
Foo Fighters,Rylan,M,0,George,250.14812,paid,"Birmingham-Hoover, AL",575,Everlong,16,Rylan George
Portishead,Avery,F,15,Watkins,238.73261000000002,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Hunter,30,Avery Watkins
Taylor Swift,Tegan,F,15,Levine,245.36771000000002,paid,"Portland-South Portland, ME",611,The Way I Loved You,80,Tegan Levine
J-Live,Rylan,M,1,George,256.93995,paid,"Birmingham-Hoover, AL",575,Longevity,16,Rylan George
The White Stripes,Avery,F,16,Watkins,110.47138000000001,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Fell In Love With A Girl,30,Avery Watkins
Dwight Yoakam,Tegan,F,16,Levine,239.3073,paid,"Portland-South Portland, ME",611,You're The One,80,Tegan Levine
The Black Keys,Avery,F,17,Watkins,238.99382999999997,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Lies,30,Avery Watkins
Five,Rylan,M,2,George,207.62077,paid,"Birmingham-Hoover, AL",575,Got The Feelin',16,Rylan George
Ra,Tegan,F,17,Levine,319.9473,paid,"Portland-South Portland, ME",611,Do You Call My Name,80,Tegan Levine
Coolio feat. L.V.,Rylan,M,4,George,241.57995,paid,"Birmingham-Hoover, AL",575,Gangsta's Paradise (LP Version),16,Rylan George
Paramore,Avery,F,18,Watkins,211.51302,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Misery Business (Album Version),30,Avery Watkins
Leggo Beast,Avery,F,19,Watkins,321.93261,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Itchy Feet,30,Avery Watkins
Nneka,Rylan,M,5,George,226.79465,paid,"Birmingham-Hoover, AL",575,Gypsy,16,Rylan George
Diam's,Tegan,F,18,Levine,250.72281,paid,"Portland-South Portland, ME",611,Dans Ma Bulle (Edit Radio - Live 2006),80,Tegan Levine
Haley Bonar,Rylan,M,6,George,149.26322,paid,"Birmingham-Hoover, AL",575,Give It Up,16,Rylan George
Mansun,Tegan,F,19,Levine,140.53832,paid,"Portland-South Portland, ME",611,Love Remains (Home Demo),80,Tegan Levine
3 Doors Down,Avery,F,20,Watkins,237.13914,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Here Without You,30,Avery Watkins
The Corrs,Rylan,M,7,George,168.07138,paid,"Birmingham-Hoover, AL",575,Toss The Feathers (Instrumental) ( LP Version ),16,Rylan George
Big Tymers,Tegan,F,20,Levine,197.79873,paid,"Portland-South Portland, ME",611,Big,80,Tegan Levine
Thursday,Avery,F,21,Watkins,215.37913999999998,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,I Am The Killer (Album Version),30,Avery Watkins
Motion City Soundtrack,Rylan,M,8,George,111.49016,paid,"Birmingham-Hoover, AL",575,Don't Call It A Comeback (Album Version),16,Rylan George
Usher,Tegan,F,21,Levine,224.10404,paid,"Portland-South Portland, ME",611,Hey Daddy (Daddy's Home),80,Tegan Levine
Juanes,Rylan,M,10,George,233.40363,paid,"Birmingham-Hoover, AL",575,No Siento Penas,16,Rylan George
The Wombats,Avery,F,22,Watkins,164.70158999999998,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Kill The Director [Radio Edit],30,Avery Watkins
Katy Perry,Tegan,F,22,Levine,179.40853,paid,"Portland-South Portland, ME",611,I Kissed A Girl,80,Tegan Levine
As I Lay Dying,Rylan,M,11,George,231.78404,paid,"Birmingham-Hoover, AL",575,The Darkest Nights,16,Rylan George
BjÃÂ¶rk,Avery,F,23,Watkins,348.57751,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Undo,30,Avery Watkins
The Bobby Fuller Four,Tegan,F,23,Levine,138.60526000000002,paid,"Portland-South Portland, ME",611,I Fought The Law (LP Version),80,Tegan Levine
Charly GarcÃÂ­a,Rylan,M,12,George,330.89261,paid,"Birmingham-Hoover, AL",575,Influencia,16,Rylan George
New Bomb Turks,Tegan,F,24,Levine,60.55138,paid,"Portland-South Portland, ME",611,Too Much,80,Tegan Levine
The Black Keys,Tegan,F,25,Levine,196.91057,paid,"Portland-South Portland, ME",611,All Hands Against His Own,80,Tegan Levine
PeterLicht,Avery,F,24,Watkins,305.97179,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Blaues Blau,30,Avery Watkins
John Mayer,Tegan,F,26,Levine,359.23546,paid,"Portland-South Portland, ME",611,Friends_ Lovers Or Nothing,80,Tegan Levine
Stone Temple Pilots,Rylan,M,13,George,255.32036000000002,paid,"Birmingham-Hoover, AL",575,A Song For Sleeping (LP Version),16,Rylan George
Bad Lieutenant,Avery,F,25,Watkins,266.84036000000003,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Head Into Tomorrow,30,Avery Watkins
Lily Allen,Rylan,M,14,George,192.49587,paid,"Birmingham-Hoover, AL",575,Smile Version Revisited (Mark Ronson Remix) (Explicit),16,Rylan George
Neil Halstead,Tegan,F,27,Levine,294.29506000000003,paid,"Portland-South Portland, ME",611,A Gentle Heart,80,Tegan Levine
Juanes,Avery,F,26,Watkins,222.37995,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Un DÃÂ­a Normal,30,Avery Watkins
Distance,Rylan,M,15,George,300.87791,paid,"Birmingham-Hoover, AL",575,Ska,16,Rylan George
Slipknot,Avery,F,27,Watkins,253.98812,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,The Heretic Anthem (Album Version),30,Avery Watkins
Franz Ferdinand,Tegan,F,28,Levine,137.56036,paid,"Portland-South Portland, ME",611,Tell Her Tonight,80,Tegan Levine
Jedi Mind Tricks,Rylan,M,16,George,232.88117999999997,paid,"Birmingham-Hoover, AL",575,Suicide,16,Rylan George
Miles Davis,Tegan,F,29,Levine,285.20444,paid,"Portland-South Portland, ME",611,Stella By Starlight,80,Tegan Levine
B.o.B,Avery,F,28,Watkins,269.63546,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Nothin' On You [feat. Bruno Mars] (Album Version),30,Avery Watkins
The Avett Brothers,Rylan,M,17,George,300.85179,paid,"Birmingham-Hoover, AL",575,I And Love And You,16,Rylan George
Joshua Bell / Paul Coker,Tegan,F,30,Levine,275.93098,paid,"Portland-South Portland, ME",611,Caprice viennois op.2,80,Tegan Levine
Bad Brains,Avery,F,29,Watkins,32.31302,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Joshua's Song (1991 Digital Remaster),30,Avery Watkins
Shakira ft. Wyclef Jean,Avery,F,30,Watkins,215.90159,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Hips Don't Lie,30,Avery Watkins
Band Of Horses,Rylan,M,18,George,321.14893,paid,"Birmingham-Hoover, AL",575,The Funeral (Album Version),16,Rylan George
Alesana,Tegan,F,31,Levine,185.33831999999998,paid,"Portland-South Portland, ME",611,Ambrosia,80,Tegan Levine
Samy Deluxe,Avery,F,31,Watkins,236.77342000000002,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Einfach Ich,30,Avery Watkins
Corona,Tegan,F,32,Levine,408.60688999999996,paid,"Portland-South Portland, ME",611,Higher Messiah,80,Tegan Levine
The Presets,Avery,F,32,Watkins,267.54567000000003,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,If I Know You,30,Avery Watkins
Pixies,Avery,F,33,Watkins,98.92526,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,In Heaven,30,Avery Watkins
Existone,Tegan,F,33,Levine,652.30322,paid,"Portland-South Portland, ME",611,Wounded Soul,80,Tegan Levine
John Mayer,Avery,F,34,Watkins,258.16771,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Bold As Love,30,Avery Watkins
Zakir Hussain,Avery,F,35,Watkins,722.442,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,The Great ndian Desert,30,Avery Watkins
Jag Panzer,Tegan,F,34,Levine,200.38485,paid,"Portland-South Portland, ME",611,Face Of Fear,80,Tegan Levine
Two Door Cinema Club,Tegan,F,35,Levine,189.67465,paid,"Portland-South Portland, ME",611,What You Know,80,Tegan Levine
Little Anthony & The Imperials,Tegan,F,36,Levine,127.42485,paid,"Portland-South Portland, ME",611,Hurt,80,Tegan Levine
AndrÃÂ©s Cepeda,Avery,F,36,Watkins,211.80036,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Me Lleva Tiempo,30,Avery Watkins
Herb Alpert And The Tijuana Brass,Tegan,F,37,Levine,132.80608,paid,"Portland-South Portland, ME",611,So What's New,80,Tegan Levine
Ozma,Avery,F,37,Watkins,144.53506000000002,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Flight Of Yuri Gagarin,30,Avery Watkins
Ozric Tentacles,Tegan,F,38,Levine,461.21750999999995,paid,"Portland-South Portland, ME",611,Mooncalf,80,Tegan Levine
Evanescence,Avery,F,38,Watkins,263.78404,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,My Immortal (Album Version),30,Avery Watkins
Weezer,Avery,F,39,Watkins,232.85506,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Velouria,30,Avery Watkins
Flying Lotus,Jahiem,M,0,Miles,115.33016,free,"San Antonio-New Braunfels, TX",369,Bad Actors,43,Jahiem Miles
Ben Folds,Tegan,F,39,Levine,250.87955,paid,"Portland-South Portland, ME",611,Bitches Ain't Shit,80,Tegan Levine
matchbox twenty,Avery,F,40,Watkins,229.14567000000002,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Unwell (Album Version),30,Avery Watkins
Deftones,Tegan,F,40,Levine,189.75302,paid,"Portland-South Portland, ME",611,Feiticeira (LP Version),80,Tegan Levine
Silverchair,Avery,F,41,Watkins,319.13751,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Without You (Album Version),30,Avery Watkins
Muse,Tegan,F,41,Levine,258.06322,paid,"Portland-South Portland, ME",611,Map Of The Problematique,80,Tegan Levine
Zen CafÃÂ©,Avery,F,42,Watkins,259.02975,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Kotona kaikuu,30,Avery Watkins
Mariah Carey / Twista,Tegan,F,42,Levine,194.7424,paid,"Portland-South Portland, ME",611,One And Only,80,Tegan Levine
Strike Anywhere,Avery,F,43,Watkins,120.00608000000001,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Gunpowder,30,Avery Watkins
Tri Sestry,Avery,F,44,Watkins,97.72363,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Had Stupid,30,Avery Watkins
Don Williams,Avery,F,45,Watkins,191.03302,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,If Hollywood Don't Need You,30,Avery Watkins
The Nerves,Avery,F,46,Watkins,92.86485,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Are You Famous?,30,Avery Watkins
Ulf Wakenius,Avery,F,47,Watkins,324.15302,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Good Morning Susie Soho,30,Avery Watkins
The Kooks,Avery,F,48,Watkins,168.72444,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,She Moves In Her Own Way,30,Avery Watkins
New Radicals,Avery,F,49,Watkins,300.82567,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,You Get What You Give,30,Avery Watkins
Wolfmother,Avery,F,50,Watkins,333.7922,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Where Eagles Have Been,30,Avery Watkins
The Shins,Avery,F,51,Watkins,225.61914,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Spilt Needles (Album),30,Avery Watkins
Nickel Creek,Avery,F,52,Watkins,248.58077000000003,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Reasons Why,30,Avery Watkins
Pigeon John,Avery,F,53,Watkins,180.00933999999998,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Crazy,30,Avery Watkins
Eels,Avery,F,54,Watkins,211.48689,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Love Of The Loveless,30,Avery Watkins
Harmonia,Avery,F,55,Watkins,655.77751,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Sehr kosmisch,30,Avery Watkins
Marina And The Diamonds,Avery,F,56,Watkins,182.59546,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Oh No! (album version),30,Avery Watkins
Eminem,Avery,F,57,Watkins,284.86485,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,The Real Slim Shady,30,Avery Watkins
Hassisen Kone,Avery,F,58,Watkins,162.61178999999998,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,REIPPAINA KÃÂYMME REKKAIN ALLE,30,Avery Watkins
Dwight Yoakam,Avery,F,59,Watkins,239.3073,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,You're The One,30,Avery Watkins
Sunlounger,Avery,F,60,Watkins,594.15465,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,White Sand,30,Avery Watkins
Youssou N'Dour,Avery,F,61,Watkins,238.39302,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Tan bi (Heat_ Breeze_ Tenderness) / Chaleur_ brise_ tendress,30,Avery Watkins
The Decemberists,Avery,F,62,Watkins,209.08363,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Red Right Ankle,30,Avery Watkins
The Ruts,Avery,F,63,Watkins,185.75628,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Savage Circle,30,Avery Watkins
Adrian Legg,Avery,F,64,Watkins,122.77506000000001,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,The One-Eyed Turk,30,Avery Watkins
Bedrock,Avery,F,66,Watkins,664.0322,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Set In Stone,30,Avery Watkins
Prince & The Revolution,Kate,F,0,Harrell,280.00608,paid,"Lansing-East Lansing, MI",605,Let's Go Crazy (LP Version),97,Kate Harrell
The Zombies,Kate,F,1,Harrell,157.33506,paid,"Lansing-East Lansing, MI",605,She's Coming Home,97,Kate Harrell
Portishead,Kate,F,2,Harrell,238.0273,paid,"Lansing-East Lansing, MI",605,Numb,97,Kate Harrell
Jack Johnson,Avery,F,67,Watkins,212.68853,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Breakdown,30,Avery Watkins
Justice,Kate,F,3,Harrell,205.50485,paid,"Lansing-East Lansing, MI",605,Let There Be Lite (Album Version),97,Kate Harrell
Snow Patrol,Avery,F,68,Watkins,223.18975,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Set Down Your Glass,30,Avery Watkins
Lemon Jelly,Kate,F,4,Harrell,238.47137999999998,paid,"Lansing-East Lansing, MI",605,Nice Weather For Ducks,97,Kate Harrell
The Lucksmiths,Avery,F,69,Watkins,153.70404,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Tale Of Two Cities,30,Avery Watkins
Ben Kweller,Kate,F,5,Harrell,188.60363,paid,"Lansing-East Lansing, MI",605,Magic,97,Kate Harrell
Fedde le Grand Pres. Flamingo,Avery,F,70,Watkins,396.32934,paid,"San Jose-Sunnyvale-Santa Clara, CA",324,Take No Shhh (Original Mix),30,Avery Watkins
Rodrigo y Gabriela,Kate,F,6,Harrell,233.40363,paid,"Lansing-East Lansing, MI",605,VIKING MAN,97,Kate Harrell
